timestep,ep_rew_mean,ep_len_mean,explained_variance,value_loss,entropy,approx_kl,clip_fraction,std,intervention_rate,emergency_rate,int_rate_C-01,int_rate_C-02,int_rate_C-03,int_rate_C-04,int_rate_C-05,int_rate_C-06
741376,251.731464,278.960,0.881594,9.112417,1.527914,0.137758,0.479883,1.120849,0.947266,0.002930,0.000000,0.001953,0.000000,0.000000,0.001953,0.946289
742400,251.866259,278.960,0.134017,62.332448,1.535158,0.381690,0.591797,1.126922,0.940430,0.000000,0.000000,0.001953,0.000000,0.000000,0.000000,0.940430
743424,244.697405,271.210,0.928183,4.467019,1.543436,0.158601,0.476758,1.139263,0.939453,0.002930,0.000000,0.007812,0.000000,0.000000,0.001953,0.937500
744448,243.042858,269.230,0.962815,2.538629,1.558898,0.126517,0.421191,1.158154,0.953125,0.001953,0.000000,0.000977,0.000000,0.000000,0.000977,0.952148
745472,236.974301,262.670,0.062355,46.538454,1.566085,0.090522,0.394434,1.158235,0.948242,0.004883,0.004883,0.007812,0.017578,0.000000,0.002930,0.944336
746496,242.243318,268.290,0.885365,41.373397,1.564612,0.142045,0.413770,1.155056,0.951172,0.003906,0.000000,0.004883,0.000000,0.000000,0.002930,0.950195
747520,242.104736,268.290,0.685510,59.884192,1.563350,0.222351,0.455957,1.157892,0.960938,0.000000,0.000000,0.001953,0.000000,0.000000,0.000000,0.960938
748544,245.317612,271.840,0.090706,8.032528,1.572927,0.262746,0.555273,1.175785,0.958008,0.000000,0.000000,0.001953,0.000000,0.000000,0.000000,0.958008
749568,247.179653,273.740,0.595693,4.005632,1.581945,0.317236,0.376563,1.175494,0.957031,0.001953,0.000000,0.003906,0.000000,0.000000,0.001953,0.956055
750592,255.840043,283.150,0.074807,36.447886,1.583346,0.217015,0.538672,1.182311,0.944336,0.000000,0.000000,0.002930,0.000000,0.000000,0.000000,0.944336
